ticker,vcp_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,ml_score,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,cerebro_signal,cerebro_score_adj,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
COST,0.0,Costco Wholesale Corporation,67.3,Consumer Defensive,Discount Stores,75.0,70.0,50.3,75.0,60.0,998.47,443190280192.0,35.0,34.5,False,up,6.9,True,1.0,10.1,True,1.0,1.4,3.4,False,1067.08,-6.4,4.0,False,"{'roe_pct': 29.7, 'debt_to_equity': 0.6, 'current_ratio': 1.06, 'operating_margin_pct': 3.7}","{'eps_growth_yoy': 6.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 3.0}",1067.94,1315.0,650.0,32.0,buy,7.0,639.52,-36.0,578.1,-42.1,1.51,15.08,0.52,27.0,0.6,True,-0.21,77.5,45.5,45.0,2026-05-28,False,False,7.0,NEUTRAL,2.49,30.6,0.98,,,,,,50.0,27.200000000000003,0.0,15.0,20.2,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,440.9,23.0,35.2,35.0,False,up,34.5,2.0,True,1.0,True,1.0,5.0,3,21.0,90.5,Top 10%,56.8,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,43.92,0.0,0.0,0.0,0.0,3.0,5.0,0.88,-3.0,5.0,96,0,,WATCH,0.0,15.73,⚪ WEAK,🔴 Weak,,,,,,,
MTD,0.0,"Mettler-Toledo International, I",74.5,Healthcare,Diagnostics & Research,100.0,80.0,44.0,65.0,60.0,1325.01,26931159040.0,35.0,39.5,False,down,74.7,True,1.0,27.8,True,1.0,3.4,3.3,False,1525.17,-13.1,5.0,False,"{'current_ratio': 1.14, 'operating_margin_pct': 30.7}","{'eps_growth_yoy': 74.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 21.6}",1498.31,1700.0,1200.0,13.0,buy,13.1,884.64,-33.2,714.0,-46.1,2.55,33.93,,,,True,-2.97,16.3,11.9,24.0,2026-05-07,False,False,6.0,NEUTRAL,3.84,110.6,1.52,,,,,,50.0,28.299999999999997,0.0,15.0,22.3,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",LOW_FLOAT,20.2,20.0,37.3,35.0,False,down,39.5,0.0,True,1.0,True,1.0,5.0,10,21.0,57.1,Medio,23.5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,43.099999999999994,-3.0,0.0,0.0,0.0,3.0,3.0,1.64,0.0,2.0,49,0,,,0.0,20.95,⚪ WEAK,🔴 Weak,,,,,,,
CL,70.67647058823529,Colgate-Palmolive Company,49.9,Consumer Defensive,Household & Personal Products,43.0,60.0,42.3,50.0,60.0,84.34,67666137088.0,15.0,19.7,False,flat,-105.4,False,0.0,6.5,True,1.0,3.0,3.1,False,99.33,-15.1,3.0,False,"{'roe_pct': 497.5, 'debt_to_equity': 23.44, 'current_ratio': 0.83, 'operating_margin_pct': 20.4}","{'eps_growth_yoy': -105.4, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}",96.0,105.0,85.0,19.0,buy,13.8,63.52,-24.7,26.3,-68.8,4.55,3.83,2.51,78.3,2.31,True,-1.79,12.4,,17.0,2026-05-01,False,True,5.0,NEUTRAL,4.43,71.4,3.14,,,,,,50.0,32.2,28.3,15.0,15.0,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,751.5,28.0,58.2,15.0,False,flat,19.7,0.0,False,0.0,True,1.0,2.0,13,21.0,42.9,Bajo 50%,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,42.86,0.0,0.0,3.0,0.0,3.0,0.0,1.72,0.0,0.0,47,0,,,0.0,40.32823529411765,⚪ WEAK,🔴 Weak,,,,,,,
CME,0.0,CME Group Inc.,75.0,Financial Services,Financial Data & Stock Exchanges,95.0,60.0,68.7,85.0,50.0,295.3,107137228800.0,60.0,51.8,False,up,23.7,True,1.0,0.4,True,1.0,1.6,2.4,False,329.16,-10.3,5.0,False,"{'roe_pct': 14.8, 'debt_to_equity': 0.13, 'current_ratio': 1.03, 'operating_margin_pct': 63.8}","{'eps_growth_yoy': 23.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 62.6}",311.67,362.0,241.0,15.0,hold,5.5,97.87,-66.9,334.8,13.4,0.78,2.31,1.76,44.8,3.41,True,-0.24,31.7,14.0,8.0,2026-04-22,False,True,6.0,NEUTRAL,5.24,101.4,0.66,,,,,,50.0,47.5,0.0,15.0,22.5,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,357.0,3.0,37.5,60.0,False,up,51.8,2.0,True,1.0,True,1.0,5.0,7,21.0,71.4,Medio,31.8,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,42.75,0.0,0.0,0.0,3.0,3.0,3.0,0.69,-3.0,2.0,33,0,,,0.0,21.0,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-10.3% from high) - wait for pullback,-10.3,NEUTRAL,HOLD,False
BRO,0.0,"Brown & Brown, Inc.",57.5,Financial Services,Insurance Brokers,70.0,60.0,24.0,75.0,55.0,65.08,22154536960.0,15.0,0.0,False,down,-20.2,True,2.0,14.1,False,0.0,7.2,5.4,False,121.7,-46.5,0.0,False,"{'roe_pct': 11.2, 'debt_to_equity': 0.63, 'current_ratio': 1.04, 'operating_margin_pct': 23.2}","{'eps_growth_yoy': -20.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.3}",80.07,100.0,70.0,15.0,hold,23.0,60.7,-6.7,31.6,-51.4,6.32,4.13,0.97,19.5,0.63,True,-0.64,5.4,-6.5,14.0,2026-04-27,False,True,4.0,NEUTRAL,5.78,175.4,,,,,,,50.0,0.0,0.0,15.0,17.2,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 44% up volume)",MEGA_FLOAT,293.4,38.0,32.2,15.0,False,down,0.0,0.0,True,2.0,False,0.0,5.0,19,21.0,14.3,Bottom 25%,3.3,-3.0,1.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,42.75,0.0,0.0,6.0,0.0,3.0,0.0,2.88,1.0,0.0,11,0,,,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
TNE.AX,0.0,TECH ONE FPO [TNE],57.2,Technology,Software - Application,60.0,50.0,30.0,95.0,65.0,27.23,8914245632.0,,,,,,,0.0,,,0.0,,,False,42.88,-36.5,2.0,False,"{'roe_pct': 33.2, 'debt_to_equity': 0.12, 'current_ratio': 1.14, 'operating_margin_pct': 30.5}",{'profit_margin_pct': 23.0},31.47,38.7,22.0,16.0,buy,15.6,8.34,-69.4,4.2,-84.6,1.83,0.5,0.98,57.4,1.01,,,,6.0,35.0,2026-05-19,False,False,3.0,NEUTRAL,2.11,162.9,7.57,,,,,,50.0,0.0,0.0,15.0,17.2,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEGA_FLOAT,294.0,23.0,32.2,,,,,0.0,,0.0,,0.0,0.0,18,21.0,19.0,Bottom 25%,3.8,-3.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,42.480000000000004,0.0,0.0,0.0,0.0,0.0,3.0,1.95,0.0,0.0,61,0,,,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
LRLCY,0.0,L'Oreal Co.,54.2,Consumer Defensive,Household & Personal Products,55.0,50.0,36.0,80.0,60.0,84.22,224776044544.0,15.0,10.1,False,down,,,0.0,,,0.0,,,False,95.48,-11.8,1.0,False,"{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}",{'profit_margin_pct': 13.9},91.1,102.0,83.0,3.0,buy,8.2,32.6,-61.3,26.7,-68.3,2.63,2.22,1.95,60.9,1.5,,,,0.3,107.0,2026-07-29,False,False,6.0,NEUTRAL,18.86,69.9,60.29,,,,,,50.0,0.0,0.0,15.0,16.3,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 43% up volume)",MEGA_FLOAT,255.7,38.0,31.3,15.0,False,down,10.1,0.0,,0.0,,0.0,0.0,13,21.0,42.9,Bajo 50%,17.0,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,41.98,0.0,0.0,0.0,3.0,0.0,1.0,1.02,0.0,2.0,19,0,,,0.0,6.92,⚪ WEAK,🔴 Weak,,,,,,,
VEEV,0.0,Veeva Systems Inc.,62.8,Healthcare,Health Information Services,75.0,70.0,15.0,85.0,70.0,151.43,24892342272.0,15.0,0.0,False,down,7.0,False,0.0,10.1,True,1.0,3.4,2.4,False,310.5,-51.2,0.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.01, 'current_ratio': 4.88, 'operating_margin_pct': 29.4}","{'eps_growth_yoy': 7.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.4}",266.97,350.0,176.0,29.0,buy,76.3,212.06,40.0,126.21,-16.7,4.21,6.42,,,,False,,191.2,23.2,44.0,2026-05-27,False,False,7.0,NEUTRAL,5.02,14.1,0.66,,,,,,50.0,0.0,0.0,15.0,18.8,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 38% up volume)",HIGH_FLOAT,149.8,35.0,33.8,15.0,False,down,0.0,0.0,False,0.0,True,1.0,2.0,,21.0,,Sin datos suficientes,0.0,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,41.120000000000005,-3.0,0.0,3.0,0.0,0.0,5.0,9.54,3.0,5.0,69,0,,,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
FICO,57.1375,Fair Isaac Corporation,52.0,Technology,Software - Application,65.0,60.0,15.0,50.0,70.0,922.37,21880584192.0,15.0,0.0,False,down,-2.6,True,1.0,2.7,True,1.0,6.9,3.6,False,2217.6,-58.4,1.0,False,"{'current_ratio': 0.93, 'operating_margin_pct': 45.7}","{'eps_growth_yoy': -2.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 31.9}",1827.86,2400.0,1032.0,19.0,buy,98.2,433.31,-53.0,270.3,-70.7,2.62,24.16,,,0.09,True,-6.5,6.8,7.7,15.0,2026-04-28,False,True,7.0,NEUTRAL,3.75,996.8,2.25,,,,,,50.0,11.5,22.9,15.0,15.6,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",LOW_FLOAT,23.1,35.0,53.5,15.0,False,down,0.0,0.0,True,1.0,True,1.0,5.0,18,21.0,19.0,Bottom 25%,3.8,-3.0,1.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,40.699999999999996,0.0,0.0,0.0,0.0,3.0,3.0,12.28,3.0,5.0,31,0,,WATCH,3.0,11.268750000000004,⚪ WEAK,🔴 Weak,,,,,,,
RSG,0.0,"Republic Services, Inc.",55.5,Industrials,Waste Management,70.0,50.0,38.7,55.0,60.0,214.66,66320535552.0,15.0,10.0,False,up,9.9,False,0.0,3.1,False,0.0,1.7,2.6,False,258.75,-17.0,1.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}","{'eps_growth_yoy': 9.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.9}",245.96,270.0,200.0,24.0,buy,14.6,101.48,-52.7,68.5,-68.1,2.67,5.73,1.16,35.2,1.24,True,-1.32,5.5,7.4,24.0,2026-05-07,False,False,6.0,NEUTRAL,3.96,24.7,3.61,,,,,,50.0,0.6000000000000014,0.0,15.0,16.6,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,308.1,28.0,31.6,15.0,False,up,10.0,2.0,False,0.0,False,0.0,0.0,14,21.0,38.1,Bajo 50%,15.8,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,40.2,5.0,0.0,0.0,0.0,3.0,3.0,1.82,0.0,2.0,82,0,,WATCH,-3.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ITW,0.0,Illinois Tool Works Inc.,65.8,Industrials,Specialty Industrial Machinery,80.0,60.0,60.3,65.0,50.0,270.52,77963862016.0,60.0,52.5,False,up,12.9,False,0.0,6.6,True,1.0,3.3,7.4,False,303.16,-10.8,5.0,False,"{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}","{'eps_growth_yoy': 12.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.1}",275.88,310.0,219.0,16.0,hold,2.0,132.67,-51.0,105.0,-61.2,2.78,7.52,2.38,59.3,2.24,True,-1.92,14.6,2.9,16.0,2026-04-30,False,True,5.0,NEUTRAL,4.93,118.3,3.05,,,,,,50.0,46.7,0.0,15.0,19.7,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,261.2,3.0,34.7,60.0,False,up,52.5,2.0,False,0.0,True,1.0,2.0,2,21.0,95.2,Top 10%,61.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,39.919999999999995,5.0,0.0,0.0,3.0,3.0,1.0,0.25,-3.0,0.0,28,0,,CAUTION,-8.0,20.08,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-10.8% from high) - wait for pullback,-10.8,NEUTRAL,HOLD,False
ORLY,0.0,"O'Reilly Automotive, Inc.",57.0,Consumer Cyclical,Auto Parts,80.0,50.0,38.7,45.0,60.0,93.01,77987684352.0,15.0,12.1,False,down,12.4,False,0.0,6.7,False,0.0,1.8,2.7,False,108.72,-14.4,2.0,False,"{'current_ratio': 0.77, 'operating_margin_pct': 18.8}","{'eps_growth_yoy': 12.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.3}",105.67,115.0,64.0,24.0,buy,13.6,28.45,-69.4,41.28,-55.6,1.32,1.23,,,,True,-2.69,14.8,13.9,16.0,2026-04-29,False,True,7.0,NEUTRAL,4.03,40.2,1.88,,,,,,50.0,2.1000000000000014,0.0,15.0,17.1,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",MEGA_FLOAT,830.8,28.0,32.1,15.0,False,down,12.1,0.0,False,0.0,False,0.0,0.0,15,21.0,33.3,Bajo 50%,13.4,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,39.8,0.0,0.0,0.0,0.0,3.0,3.0,1.7,0.0,5.0,69,0,,,0.0,7.199999999999999,⚪ WEAK,🔴 Weak,,,,,,,
SHW,0.0,Sherwin-Williams Company (The),47.5,Basic Materials,Specialty Chemicals,50.0,50.0,36.0,45.0,60.0,336.11,83279577088.0,15.0,15.5,False,down,-5.4,False,0.0,5.5,False,0.0,2.1,2.9,False,379.65,-11.5,1.0,False,"{'roe_pct': 59.4, 'debt_to_equity': 3.06, 'current_ratio': 0.87, 'operating_margin_pct': 14.2}","{'eps_growth_yoy': -5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.9}",380.14,420.0,268.0,21.0,buy,13.1,114.73,-65.9,102.5,-69.5,2.32,7.8,0.95,30.8,0.86,True,-1.99,8.2,1.0,14.0,2026-04-28,False,True,6.0,NEUTRAL,3.93,62.0,17.93,,,,,,50.0,7.199999999999999,0.0,15.0,14.2,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEGA_FLOAT,229.7,23.0,29.2,15.0,False,down,15.5,0.0,False,0.0,False,0.0,0.0,6,21.0,76.2,Top 25%,32.6,3.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,39.0,0.0,0.0,0.0,0.0,3.0,1.0,1.64,0.0,2.0,67,0,,,0.0,6.25,⚪ WEAK,🔴 Weak,,,,,,,
WCN,0.0,"Waste Connections, Inc.",54.7,Industrials,Waste Management,70.0,50.0,36.0,50.0,65.0,161.59,41307725824.0,15.0,4.3,False,flat,7.0,False,0.0,6.5,False,0.0,0.9,1.6,False,199.78,-19.1,1.0,False,"{'roe_pct': 13.4, 'debt_to_equity': 1.11, 'current_ratio': 0.62, 'operating_margin_pct': 18.0}","{'eps_growth_yoy': 7.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.4}",199.16,225.0,156.0,25.0,strong_buy,23.3,73.36,-54.6,41.7,-74.2,2.83,4.58,0.82,31.1,0.68,True,-1.22,5.2,,9.0,2026-04-22,False,True,6.0,NEUTRAL,3.48,19.4,1.93,,,,,,50.0,3.3999999999999986,0.0,15.0,16.4,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,254.8,23.0,31.4,15.0,False,flat,4.3,0.0,False,0.0,False,0.0,0.0,14,21.0,38.1,Bajo 50%,15.8,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,38.88,5.0,0.0,0.0,0.0,3.0,0.0,2.91,1.0,2.0,91,0,,,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NOW,0.0,"ServiceNow, Inc.",52.0,Technology,Software - Application,50.0,60.0,15.0,80.0,70.0,83.0,86817996800.0,15.0,0.0,False,down,-12.8,False,0.0,15.5,False,0.0,2.9,1.8,False,211.478,-60.8,0.0,False,"{'roe_pct': 15.5, 'debt_to_equity': 0.19, 'current_ratio': 1.0, 'operating_margin_pct': 16.5}","{'eps_growth_yoy': -12.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}",182.29,260.0,100.0,41.0,strong_buy,119.6,71.53,-13.8,16.7,-79.9,5.7,4.78,,,,True,-2.12,99.3,3.4,9.0,2026-04-22,False,True,4.0,NEUTRAL,2.75,73.1,4.87,,,,,,50.0,0.0,0.0,15.0,15.6,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MEGA_FLOAT,1043.0,38.0,30.6,15.0,False,down,0.0,0.0,False,0.0,False,0.0,0.0,18,21.0,19.0,Bottom 25%,3.8,-3.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,37.8,0.0,0.0,6.0,0.0,3.0,1.0,14.95,3.0,0.0,73,0,,,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PEP,0.0,"Pepsico, Inc.",70.5,Consumer Defensive,Beverages - Non-Alcoholic,85.0,90.0,53.9,45.0,50.0,157.06,214691741696.0,35.0,47.6,False,up,38.5,False,0.0,63.8,True,1.0,1.8,3.4,False,171.48,-8.4,5.0,False,"{'roe_pct': 42.8, 'debt_to_equity': 2.58, 'current_ratio': 0.85, 'operating_margin_pct': 14.1}","{'eps_growth_yoy': 38.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 8.8}",170.06,191.0,130.0,21.0,hold,8.3,255.41,62.6,180.0,14.6,3.83,6.02,3.62,93.7,3.0,True,-0.47,10.1,27.0,2.0,2026-04-16,True,False,5.0,NEUTRAL,4.4,33.8,0.26,,,,,,50.0,46.2,0.0,15.0,21.2,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,1362.8,3.0,36.2,35.0,False,up,47.6,2.0,False,0.0,True,1.0,2.0,5,21.0,81.0,Top 25%,43.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,37.2,0.0,0.0,3.0,-2.0,3.0,5.0,1.04,0.0,0.0,69,0,,,0.0,20.55,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-8.4% from high) - wait for pullback,-8.4,NEUTRAL,HOLD,False
WMT,0.0,Walmart Inc.,61.3,Consumer Defensive,Discount Stores,45.0,70.0,80.3,55.0,60.0,126.77,1010661457920.0,80.0,79.2,False,up,-5.6,False,0.0,15.1,True,1.0,0.9,3.2,False,134.69,-5.9,8.0,True,"{'roe_pct': 21.8, 'debt_to_equity': 0.64, 'current_ratio': 0.79, 'operating_margin_pct': 4.6}","{'eps_growth_yoy': -5.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 3.1}",136.44,150.0,62.0,41.0,strong_buy,7.6,19.48,-84.6,27.3,-78.5,1.04,1.32,0.78,34.4,1.29,True,-0.8,11.5,-19.0,37.0,2026-05-21,False,False,7.0,NEUTRAL,3.0,20.6,,,,,,,50.0,55.4,0.0,15.0,18.4,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,4375.1,3.0,33.4,80.0,False,up,79.2,5.0,False,0.0,True,1.0,2.0,3,21.0,90.5,Top 10%,56.8,5.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,False,3/3,36.519999999999996,0.0,0.0,0.0,0.0,3.0,-3.0,0.95,-3.0,5.0,95,0,,,0.0,30.13,⚪ WEAK,🔴 Weak,HOLD,45.0,Close to ATH (-5.9% from high) - wait for pullback | Elevated P/E (46.4) - watch valuation,-5.9,NEUTRAL,STRONG_BUY,True
AWK,75.625,"American Water Works Company, I",61.5,Utilities,Utilities - Regulated Water,85.0,60.0,38.7,55.0,50.0,137.22,26796337152.0,15.0,24.0,False,up,16.1,False,0.0,11.3,False,0.0,6.7,5.4,False,150.51,-8.8,3.0,False,"{'roe_pct': 10.5, 'debt_to_equity': 1.47, 'current_ratio': 0.46, 'operating_margin_pct': 32.2}","{'eps_growth_yoy': 16.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.6}",138.5,155.0,121.0,10.0,hold,0.9,,,56.9,-58.5,-8.74,-11.99,2.41,57.1,1.94,False,,3.3,,16.0,2026-04-29,False,True,8.0,STRONG,4.79,6.6,2.63,,,,,,50.0,49.7,30.2,15.0,18.4,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",HIGH_FLOAT,194.8,20.0,63.7,15.0,False,up,24.0,2.0,False,0.0,False,0.0,0.0,,21.0,,Sin datos suficientes,24.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,35.1,0.0,0.0,-5.0,3.0,0.0,0.0,0.11,-3.0,10.0,77,0,,,0.0,52.9625,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-8.8% from high) - wait for pullback,-8.8,NEUTRAL,HOLD,False
